,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
4829,EX_HC02213_e,Exchange of Prostaglandin-E3 ,HC02213_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4830,EX_HC02217_e,Exchange of Prostaglandin-G2 ,HC02217_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4831,EX_malcoa_e,Exchange of Malonyl Coenzyme A ,malcoa_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4832,EX_arachcoa_e,Exchange of Arachidyl Coenzyme A ,arachcoa_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4833,EX_coa_e,Exchange of Coenzyme A,coa_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4834,EX_CE2250_e,Exchange of 3-Oxodocosanoyl Coenzyme A ,CE2250_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4835,EX_CE1935_e,Exchange of Spermine Monoaldehyde ,CE1935_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4836,EX_CE1940_e,Exchange of Spermidine Monoaldehyde 2 ,CE1940_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4837,EX_CE1943_e,Exchange of Spermidine Dialdehyde ,CE1943_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4838,EX_CE1936_e,Exchange of Spermine Dialdehyde ,CE1936_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4839,EX_CE1939_e,Exchange of Spermidine Monoaldehyde 1 ,CE1939_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4840,EX_maltpt_e,Exchange of Maltopentaose ,maltpt_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4841,EX_CE2915_e,Exchange of Beta-Casomorphin ,CE2915_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4842,EX_CE4722_e,Exchange of Beta-Casomorphin (1-6) ,CE4722_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4843,EX_CE2916_e,Exchange of Neocasomorphin ,CE2916_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4844,EX_CE4723_e,Exchange of Neocasomorphin (1-5) ,CE4723_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4845,EX_CE2917_e,Exchange of Apelin-13 ,CE2917_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4846,EX_CE4724_e,Exchange of Apelin (1-12) ,CE4724_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4847,EX_malthp_e,Exchange of Maltoheptaose ,malthp_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4848,EX_CE2839_e,Exchange of Maltodecaose ,CE2839_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4849,EX_CE2838_e,Exchange of Maltononaose ,CE2838_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4850,EX_CE1950_e,Exchange of Cyanosulfurous Acid Anion ,CE1950_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4851,EX_cynt_e,Exchange of Cyanate ,cynt_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4852,EX_23cump_e,"Exchange of 2',3'-Cyclic UMP ",23cump_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4853,EX_3ump_e,Exchange of 3'-UMP ,3ump_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4854,EX_CE5786_e,Exchange of Kinetensin ,CE5786_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4855,EX_CE5788_e,Exchange of Kinetensin 1-7 ,CE5788_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4856,EX_CE5789_e,Exchange of Kinetensin 1-8 ,CE5789_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4857,EX_CE5797_e,Exchange of Neuromedin N ,CE5797_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4858,EX_CE5798_e,Exchange of Neuromedin N (1-4) ,CE5798_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4859,EX_CE5787_e,Exchange of Kinetensin 1-3 ,CE5787_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4860,EX_CE5791_e,Exchange of Kinetensin 4-8 ,CE5791_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4861,EX_CE5867_e,Exchange of N-Acetyl-Seryl-Aspartyl-Lysyl-Proline ,CE5867_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4862,EX_CE5868_e,Exchange of N-Acetyl-Seryl-Aspartate ,CE5868_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4863,EX_CE5869_e,Exchange of Lysyl-Proline ,CE5869_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4864,EX_CE4633_e,Exchange of Hypochlorous Acid ,CE4633_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4865,EX_CE4881_e,Exchange of Nitryl Chloride ,CE4881_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4866,EX_CE5854_e,Exchange of Gama-Cehc-Glucuronide ,CE5854_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4867,EX_CE1926_e,Exchange of Gama-Carboxyethyl-Hydroxychroman ,CE1926_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4868,EX_udpgal_e,Exchange of UDP-D-Galactose ,udpgal_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4869,EX_crm_hs_e,Exchange of N-Acylsphingosine ,crm_hs_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4870,EX_galside_hs_e,Exchange of D-Galactosyl-N-Acylsphingosine ,galside_hs_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4871,EX_CE0074_e,Exchange of Alloxan ,CE0074_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4872,EX_cdpea_e,Exchange of CDP-Ethanolamine ,cdpea_e --> ,"(0.0, 0.0)",Exchange/demand reaction
4873,EX_12dgr120_e,"Exchange of 1, 2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0) ",12dgr120_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4874,EX_CE5853_e,Exchange of Alpha-Cehc-Glucuronide ,CE5853_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4875,EX_CE1925_e,Exchange of 3'-Carboxy-Alpha-Chromanol ,CE1925_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4876,EX_C04849_e,"Exchange of (5Z, 9E, 14Z)- (8Xi, 11R, 12S)-11, 12-Epoxy-8-Hydroxyicosa-5, 9, 14-Trienoate ",C04849_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4877,CITt4_4,Citrate Transport via Sodium Symport,cit_e + 4.0 na1_e <=> cit_c + 4.0 na1_c,"(-100.0, 100.0)","Transport, extracellular"
4878,GLYt7_311_r,Glycine Reversible Transport via Sodium And Chloride Symport (3:1:1),cl_e + gly_e + 3.0 na1_e <=> cl_c + gly_c + 3.0 na1_c,"(-100.0, 100.0)","Transport, extracellular"
4879,HCO3_NAt,Bicarbonate Transport (Na/Hco3 Symport),hco3_e + na1_e <=> hco3_c + na1_c,"(-100.0, 100.0)","Transport, extracellular"
4880,INSTt4_2,Inositol Transport via Sodium Symport,inost_e + 2.0 na1_e <=> inost_c + 2.0 na1_c,"(-100.0, 100.0)","Transport, extracellular"
4881,PIt8,Phosphate Transport In/Out via Na+ Symporter,1.5 na1_e + pi_e <=> 1.5 na1_c + pi_c,"(-100.0, 100.0)","Transport, extracellular"
4882,PIt9,Phosphate Transport In/Out via Two Na+ Symporter,2.0 na1_e + pi_e <=> 2.0 na1_c + pi_c,"(-100.0, 100.0)","Transport, extracellular"
4883,PROt4_2_r,Proline Transport (Sodium Symport) (2:1),2.0 na1_e + pro_L_e <=> 2.0 na1_c + pro_L_c,"(-100.0, 100.0)","Transport, extracellular"
4884,HSD17B3r,Testicular 17-Beta-Hydroxysteroid Dehydrogenase,andrstndn_r + 2.0 h_r + nadph_r --> nadp_r + tststerone_r,"(0.0, 100.0)",Steroid metabolism
4885,biomass,Generic Human Biomass Reaction,0.505626 ala_L_c + 0.35926 arg_L_c + 0.279425 asn_L_c + 0.352607 asp_L_c + 20.704451 atp_c + 0.020401 chsterol_c + 0.011658 clpn_hs_c + 0.039036 ctp_c + 0.046571 cys_L_c + 0.013183 datp_n + 0.009442 dctp_n + 0.009898 dgtp_n + 0.013091 dttp_n + 0.275194 g6p_c + 0.325996 gln_L_c + 0.385872 glu_L_c + 0.538891 gly_c + 0.036117 gtp_c + 20.650823 h2o_c + 0.126406 his_L_c + 0.286078 ile_L_c + 0.545544 leu_L_c + 0.592114 lys_L_c + 0.153018 met_L_c + 0.023315 pail_hs_c + 0.154463 pchol_hs_c + 0.055374 pe_hs_c + 0.002914 pglyc_hs_c + 0.259466 phe_L_c + 0.412484 pro_L_c + 0.005829 ps_hs_c + 0.392525 ser_L_c + 0.017486 sphmyln_hs_c + 0.31269 thr_L_c + 0.013306 trp_L_c + 0.159671 tyr_L_c + 0.053446 utp_c + 0.352607 val_L_c --> 20.650823 adp_c + 20.650823 h_c + 20.650823 pi_c,"(0.0, 100.0)",Exchange/demand reaction
4886,2MB2COAc,Transport of 2-Methylcrotonoyl Coenzyme A into Cytosol,2mb2coa_m <=> 2mb2coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4887,3HBCOARc,Transport of (R)-3-Hydroxybutanoyl Coenzyme A into Cytosol,3hbcoa_R_m <=> 3hbcoa_R_c,"(-100.0, 100.0)",Fatty acid oxidation
4888,ADPACDAc,Activation of Adipic Acid for Formation of Adipoyl Carnitine,adpac_c + atp_c + coa_c --> adpcoa_c + amp_c + h_c + ppi_c,"(0.0, 100.0)",Fatty acid oxidation
4889,ADPACtx,Transport into Cytosol (Diffusion),adpac_x <=> adpac_c,"(-100.0, 100.0)",Fatty acid oxidation
4890,ADPCOACROT,Production of Adipoyl Carnitine,adpcoa_x + crn_x <=> c6dc_x + coa_x,"(-100.0, 100.0)",Fatty acid oxidation
4891,ADPCOAPTE,Thioesterification of Adipoyl Coenzyme A for Release into Cytosol,adpcoa_x + h2o_x --> adpac_x + coa_x + h_x,"(0.0, 100.0)",Fatty acid oxidation
4892,BCRNe,Transport of 3-Hydroxy Butyryl Carnitine into Extra Cellular Space,3bcrn_c --> 3bcrn_e,"(0.0, 100.0)",Fatty acid oxidation
4893,C100CPT1,Production of Decanoylcarnitine,crn_c + dcacoa_c <=> c10crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4894,sink_c101coa_c,Sink for Decenoyl Coenzyme A,c101coa_c --> ,"(0.0, 0.0)",Fatty acid oxidation
4895,C101CPT1,Production of Decenoylcarnitine,c101coa_c + crn_c <=> c101crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4896,C101CRNe,Transport of Decenoyl Carnitine into Extra Cellular Space,c101crn_c --> c101crn_e,"(0.0, 100.0)",Fatty acid oxidation
4897,C102CPT1,Production of Decadienoylcarnitine,crn_c + decdicoa_c <=> coa_c + decdicrn_c,"(-100.0, 100.0)",Fatty acid oxidation
4898,C10CRNe,Transport of Decanoyl Carnitine into Extra Cellular Space,c10crn_c --> c10crn_e,"(0.0, 100.0)",Fatty acid oxidation
4899,C10DCCACT,Transport of Sebacoyl Carnitine into Cytosol,c10dc_x <=> c10dc_c,"(-100.0, 100.0)",Fatty acid oxidation
4900,C10DCc,Production of Sebacoylcarnitine,crn_c + sebcoa_c <=> c10dc_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4901,C10DCe,Transport of Sebacoyl Carnitine into Extra Cellular Space,c10dc_c --> c10dc_e,"(0.0, 100.0)",Fatty acid oxidation
4902,C10OHc,Production of 3-Ohdecanoylcarnitinec,3hdcoa_c + crn_c <=> 3deccrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4903,C120CPT1,Production of Dodecanoylcarnitine,crn_c + ddcacoa_c <=> coa_c + ddeccrn_c,"(-100.0, 100.0)",Fatty acid oxidation
4904,C121CPT1,Production of Dodecenoylcarnitine,crn_c + dd2coa_c <=> coa_c + ddece1crn_c,"(-100.0, 100.0)",Fatty acid oxidation
4905,C12DCACOT,Thioesterification of Dodecanedioyl Coenzyme A for Release into Cytosol,c12dccoa_x + h2o_x --> coa_x + dodecanac_x + h_x,"(0.0, 100.0)",Fatty acid oxidation
4906,C12DCACT,Activation of Dodecanedioic Acid,atp_c + coa_c + dodecanac_c --> amp_c + c12dccoa_c + h_c + ppi_c,"(0.0, 100.0)",Fatty acid oxidation
4907,C12DCTD,Transport of Dodecanedioic Acid by Diffusion,dodecanac_x <=> dodecanac_c,"(-100.0, 100.0)",Fatty acid oxidation
4908,C12DCe,Excretion of Dodecanedioyl Carnitine,c12dc_c --> c12dc_e,"(0.0, 100.0)",Fatty acid oxidation
4909,C12OHc,Production of 3-Ohdodecanoylcarnitinec,3hddcoa_c + crn_c <=> 3ddcrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4910,C140CPT1,Production of Myristoylcarnitine,crn_c + tdcoa_c <=> coa_c + ttdcrn_c,"(-100.0, 100.0)",Fatty acid oxidation
4911,C141ACBP,Transport of 3-Hydroxytetradecenoyl Coenzyme A from Mitochondria into Cytosol,3tetd7ecoa_m <=> 3tetd7ecoa_c,"(-100.0, 100.0)",Fatty acid oxidation
4912,C141CPT1,Production of Tetradecenoylcarnitine,crn_c + tetdece1coa_c <=> coa_c + tetdece1crn_c,"(-100.0, 100.0)",Fatty acid oxidation
4913,C141OHc,Production of 3-Hydroxytetradecenoyl Carnitine,3tetd7ecoa_c + crn_c <=> 3tetd7ecoacrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4914,C141OHe,Excretion of 3-Hydroxy Tetradecenoyl-7-Carnitine,3tetd7ecoacrn_c --> 3tetd7ecoacrn_e,"(0.0, 100.0)",Fatty acid oxidation
4915,C142ACBP,Transport of 3-Hydroxytetradeca Dienoyl Coenzyme A from Mitochondria into Cytosol,3ttetddcoa_m <=> 3ttetddcoa_c,"(-100.0, 100.0)",Fatty acid oxidation
4916,C142CPT1,Production of Tetradecadienoylcarnitine,crn_c + tetdec2coa_c <=> coa_c + tetdec2crn_c,"(-100.0, 100.0)",Fatty acid oxidation
4917,C142OHc,Production of 3-Hydroxytetradeca Dienoyl Carnitine,3ttetddcoa_c + crn_c <=> 3ttetddcoacrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4918,C142OHe,"Excretion of 3-Hydroxy Trans5,8Tetradecadienoyl Carnitine",3ttetddcoacrn_c --> 3ttetddcoacrn_e,"(0.0, 100.0)",Fatty acid oxidation
4919,C14OHc,Production of 3-Hydroxytetradecanoylcarnitine,3htdcoa_c + crn_c <=> 3tdcrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4920,C161OHc,Production of 3-Hydroxyhexadecenoylcarnitine,3hdeccoa_c + crn_c <=> 3hdececrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4921,C162ACBP,"Transport of 3-Hydroxy Trans7, 10-Hexadecadienoylcoa from Mitochondria into Cytosol",3thexddcoa_m <=> 3thexddcoa_c,"(-100.0, 100.0)",Fatty acid oxidation
4922,C162OHc,Production of 3-Hydroxy Hexadecadienoyl Carnitine,3thexddcoa_c + crn_c <=> 3thexddcoacrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4923,C162OHe,"Excretion of 3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine",3thexddcoacrn_c --> 3thexddcoacrn_e,"(0.0, 100.0)",Fatty acid oxidation
4924,C16DCc,Production of Hexadecanedioylcarnitine,crn_c + hexdicoa_c <=> c16dc_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4925,C16DCe,Transport of Hexadecanedioic Acid Mono-L-Carnitine Ester into Extra Cellular Space,c16dc_c --> c16dc_e,"(0.0, 100.0)",Fatty acid oxidation
4926,C16OHc,Production of 3-Hydroxyhexadecanoylcarnitinec,3hexdcoa_c + crn_c <=> 3hexdcrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4927,C16txc,Transport of Palmitoylcoa into Peroxisomes,atp_c + h2o_c + pmtcoa_c --> adp_c + h_c + pi_c + pmtcoa_x,"(0.0, 100.0)","Transport, peroxisomal"
4928,C181OHc,Production of 3-Hydroxyoctadecenoylcarnitinec,3octdece1coa_c + crn_c <=> 3octdece1crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4929,C182OHc,Production of 3-Hydroxyoctadecadienoylcarnitine,3ocddcoa_c + crn_c <=> 3octdec2crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4930,C18OHc,Production of 3-Hydroxyoctadecanoylcarnitine,3hodcoa_c + crn_c <=> 3octdeccrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4931,C2tcx,Transport of Acetylcarnitine from Peroxisomes to Cytosol,acrn_x <=> acrn_c,"(-100.0, 100.0)","Transport, peroxisomal"
4932,C30CPT1,Production of Propionylcarnitine,crn_c + ppcoa_c <=> coa_c + pcrn_c,"(-100.0, 100.0)",Fatty acid oxidation
4933,C3DCe,Transport of Malonyl Carnitine into Extra Cellular Space,c3dc_c --> c3dc_e,"(0.0, 100.0)",Fatty acid oxidation
4934,C40CPT1,Production of Butyrylcarnitine,btcoa_c + crn_c <=> c4crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4935,C4CRNCPT2,Transport of Butyryl Carnitine in the Mitochondrial Matrix for Final Hydrolysis,c4crn_m + coa_m <=> btcoa_m + crn_m,"(-100.0, 100.0)",Fatty acid oxidation
4936,C4CRNe,Transport of Butyryl Carnitine into the Extra Cellular Space,c4crn_c --> c4crn_e,"(0.0, 100.0)",Fatty acid oxidation
4937,C4DCCACT,Transport of Succinyl Carnitine into Cytosol,c4dc_x <=> c4dc_c,"(-100.0, 100.0)",Fatty acid oxidation
4938,C4DCe,Transport of Succinyl Carnitine into the Extra Cellular Space,c4dc_c --> c4dc_e,"(0.0, 100.0)",Fatty acid oxidation
4939,C4OHc,Production of 3-Hydroxybytyryl Carnitinec,3hbcoa_R_c + crn_c <=> 3bcrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4940,C4tcx,Transport of Bytyrylcarnitine from Peroxisomes,c4crn_x <=> c4crn_c,"(-100.0, 100.0)","Transport, peroxisomal"
4941,C4tmc,Transport of Bytyrylcarnitine into Mitochondrial Matrix,c4crn_c <=> c4crn_m,"(-100.0, 100.0)","Transport, mitochondrial"
4942,C4x,Esterification of Butyrylcoa to Butyrylcarnitine for Transport,btcoa_x + crn_x <=> c4crn_x + coa_x,"(-100.0, 100.0)","Transport, peroxisomal"
4943,C50CPT1,Production of Isovalerylcarnitine,crn_c + ivcoa_c <=> coa_c + ivcrn_c,"(-100.0, 100.0)",Fatty acid oxidation
4944,C51CPT1,Production of Tiglylcarnitine,2mb2coa_c + crn_c <=> c51crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4945,C5DCe,Transport of Glutaryl Carnitine into the Extra Cellular Fluid,c5dc_c --> c5dc_e,"(0.0, 100.0)",Fatty acid oxidation
4946,C60CPT1,Production of Hexanoylcarnitine,crn_c + hxcoa_c <=> c6crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4947,C6COAt,Esterification of Of Hexanoylcoa for Transport into Cytosol,crn_x + hxcoa_x <=> c6crn_x + coa_x,"(-100.0, 100.0)","Transport, peroxisomal"
4948,C6CRNe,Transport of Hexanoyl Carnitine into the Extra Cellular Fluid,c6crn_c --> c6crn_e,"(0.0, 100.0)",Fatty acid oxidation
4949,C6CRNtcx,Transport of Hexanoylcarnitine into Cytosol,c6crn_x <=> c6crn_c,"(-100.0, 100.0)","Transport, peroxisomal"
4950,C6DCCACT,Transport of Adipoyl Carnitine into Cytosol,c6dc_x <=> c6dc_c,"(-100.0, 100.0)",Fatty acid oxidation
4951,C6DCc,Production of Adipoylcarnitine,adpcoa_c + crn_c <=> c6dc_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4952,C6DCe,Transport of Adipoyl Carnitine into the Extra Cellular Fluid,c6dc_c --> c6dc_e,"(0.0, 100.0)",Fatty acid oxidation
4953,C80CPT1,Production of Octanoylcarnitine,crn_c + occoa_c <=> c8crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4954,sink_c81coa_c,Sink for Octenoyl Coenzyme A,c81coa_c --> ,"(0.0, 0.0)",Fatty acid oxidation
4955,C81CPT1,Production of Ocetenoylcarnitine,c81coa_c + crn_c <=> c81crn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4956,C81CRNe,Transport of Octenoyl Carnitine into the Extra Cellular Space,c81crn_c --> c81crn_e,"(0.0, 100.0)",Fatty acid oxidation
4957,C8CRNe,Transport of Octanoyl Carnitine into the Extra Cellular Space,c8crn_c --> c8crn_e,"(0.0, 100.0)",Fatty acid oxidation
4958,C8DCc,Production of Suberylcarnitine,crn_c + sbcoa_c <=> c8dc_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
4959,C8DCe,Transport of Suberyl Carnitine into the Extra Cellular Space,c8dc_c --> c8dc_e,"(0.0, 100.0)",Fatty acid oxidation
4960,C9BRxtc,Transport of Dimethylnonanoylcarnitine from Peroxisomes to Cytosol,dmnoncrn_x <=> dmnoncrn_c,"(-100.0, 100.0)","Transport, peroxisomal"
4961,DCATDc,Transport of Decanoate (N-C10:0) by Diffusion,dca_e <=> dca_c,"(-100.0, 100.0)",Fatty acid oxidation
4962,DCATDr,Transport of Decanoate (N-C10:0) into the E.R. by Diffusion,dca_c <=> dca_r,"(-100.0, 100.0)",Fatty acid oxidation
4963,DCSPTN1COAtxc,Transport of Docosapentenoylcoa into Peroxisomes.,atp_c + dcsptn1coa_c + h2o_c --> adp_c + dcsptn1coa_x + h_c + pi_c,"(0.0, 100.0)","Transport, peroxisomal"
4964,sink_dd2coa_c,Sink for Trans-Dodec-2-Enoyl Coenzyme A,dd2coa_c --> ,"(0.0, 0.0)",Fatty acid oxidation
4965,DDCRNe,Transport of 3-Hydroxydodecanoyl Carnitine into Extra Cellular Space,3ddcrn_c --> 3ddcrn_e,"(0.0, 100.0)",Fatty acid oxidation
4966,DDECCRNe,Transport of Lauroyl Carnitine into Extra Cellular Space,ddeccrn_c --> ddeccrn_e,"(0.0, 100.0)",Fatty acid oxidation
4967,DDECE1CRNe,Transport of Dodecenoyl Carnitine into Extra Cellular Space,ddece1crn_c --> ddece1crn_e,"(0.0, 100.0)",Fatty acid oxidation
4968,DECCRNe,Transport of 3-Hydroxydecanoyl Carnitine into Extra Cellular Space,3deccrn_c --> 3deccrn_e,"(0.0, 100.0)",Fatty acid oxidation
4969,sink_decdicoa_c,"Sink for 2, 6-Dodecadienoyl Coenzyme A",decdicoa_c --> ,"(0.0, 0.0)",Fatty acid oxidation
4970,DECDICRNe,Transport of Decadienoyl Carnitine into the Extra Cellular Space,decdicrn_c --> decdicrn_e,"(0.0, 100.0)",Fatty acid oxidation
4971,DOCO13ECOAtxc,Transport of 13-Docosenoylcoa into Peroxisomes,atp_c + doco13ecoa_c + h2o_c --> adp_c + doco13ecoa_x + h_c + pi_c,"(0.0, 100.0)","Transport, peroxisomal"
4972,DOCO13EFATP,Absorption Or Uptake of 13-Docosenoic Acid into Cells,atp_c + coa_c + doco13ac_e --> amp_c + doco13ecoa_c + h_c + ppi_c,"(0.0, 100.0)",Fatty acid oxidation
4973,DOCOSACT,Activation of Docosanoic Acid for Transport,atp_c + coa_c + docosac_c --> amp_c + docoscoa_c + h_c + ppi_c,"(0.0, 100.0)",Fatty acid oxidation
4974,DOCOSACTDe,Uptake of Docosanoic Acid by Cells by Diffusion,docosac_e <=> docosac_c,"(-100.0, 100.0)",Fatty acid oxidation
4975,DOCOSACTDr,Transport of Docosanoic Acid by Diffusion,docosac_c <=> docosac_r,"(-100.0, 100.0)",Fatty acid oxidation
4976,DOCOSADIACTD,Transport of Docosanedioic Acid by Diffusion,docosdiac_r <=> docosdiac_c,"(-100.0, 100.0)",Fatty acid oxidation
4977,DOCOSCOAtxc,Transport of Behenoylcoa into Peroxisomes,atp_c + docoscoa_c + h2o_c --> adp_c + docoscoa_x + h_c + pi_c,"(0.0, 100.0)","Transport, peroxisomal"
4978,DOCOSDIACTD,Excretion of Docosanedioic Acid,docosdiac_c <=> docosdiac_e,"(-100.0, 100.0)",Fatty acid oxidation
4979,EX_3bcrn_e,Exchange of 3-Hydroxy Butyryl Carnitine,3bcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4980,EX_3ddcrn_e,Exchange of 3-Hydroxydodecanoyl Carnitine,3ddcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4981,EX_3deccrn_e,Exchange of 3-Hydroxydecanoyl Carnitine,3deccrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4982,EX_3hdececrn_e,Exchange of 3-Hydroxyhexadecenoyl Carnitine,3hdececrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4983,EX_3hexdcrn_e,Exchange of 3-Hydroxyhexadecanoyl Carnitine,3hexdcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4984,EX_3ivcrn_e,Exchange of 3-Hydroxy-Isovaleryl Carnitine,3ivcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4985,EX_3octdec2crn_e,Exchange of 3-Hydroxyoctadecadienoyl Carnitine,3octdec2crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4986,EX_3octdeccrn_e,Exchange of 3-Hydroxyoctadecanoyl Carnitine,3octdeccrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4987,EX_3octdece1crn_e,Exchange of 3-Hydroxy-Octadecenoyl Carnitine,3octdece1crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4988,EX_3tdcrn_e,Exchange of 3-Hydroxy-Tetradecanoyl Carnitine,3tdcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4989,EX_3tetd7ecoacrn_e,Exchange of 3-Hydroxy Tetradecenoyl-7-Carnitine,3tetd7ecoacrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4990,EX_3thexddcoacrn_e,"Exchange of 3-Hydroxy Trans7, 10-Hexadecadienoyl Carnitine",3thexddcoacrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4991,EX_3ttetddcoacrn_e,"Exchange of 3-Hydroxy Trans5, 8Tetradecadienoyl Carnitine",3ttetddcoacrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4992,EX_c101crn_e,Exchange of Decenoyl Carnitine,c101crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4993,EX_c10crn_e,Exchange of Decanoyl Carnitine,c10crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4994,EX_c10dc_e,Exchange of Sebacoyl Carnitine,c10dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4995,EX_c12dc_e,Exchange of Dodecanedioyl Carnitine,c12dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4996,EX_c16dc_e,Exchange of Hexadecanedioic Acid Mono-L-Carnitine Ester,c16dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4997,EX_c3dc_e,Exchange of Malonyl Carnitine,c3dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4998,EX_c4crn_e,Exchange of Butyryl Carnitine,c4crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
4999,EX_c4dc_e,Exchange of Succinyl Carnitine,c4dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
5000,EX_c51crn_e,Exchange of Tiglyl Carnitine,c51crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
